epoch,step,G_total,D_X,D_Y
16,36,5.076074123382568,0.38398316502571106,0.30382564663887024
16,37,4.646821022033691,0.299360990524292,0.1472640335559845
16,38,5.979622840881348,0.2748242914676666,0.30717718601226807
16,39,5.488790512084961,0.21893185377120972,0.18371374905109406
16,40,5.107542991638184,0.25780797004699707,0.15762871503829956
16,41,5.216788291931152,0.25020915269851685,0.15941055119037628
16,42,4.276379108428955,0.24821296334266663,0.1499132215976715
16,43,4.885970592498779,0.25161415338516235,0.13198140263557434
16,44,5.615056037902832,0.3232836127281189,0.3772934079170227
16,45,3.8949108123779297,0.19261083006858826,0.06264547258615494
16,46,4.863680839538574,0.22444047033786774,0.11825824528932571
16,47,5.295409679412842,0.19188004732131958,0.3647257089614868
16,48,4.593292236328125,0.15139652788639069,0.1249605119228363
16,49,4.723272323608398,0.22029371559619904,0.22013358771800995
16,50,4.144826412200928,0.20933181047439575,0.35029926896095276
16,51,4.490208148956299,0.22294272482395172,0.20428554713726044
16,52,4.554373741149902,0.19967277348041534,0.10647450387477875
17,1,3.843503952026367,0.24310487508773804,0.19271162152290344
17,2,4.4293365478515625,0.17472214996814728,0.12799954414367676
17,3,4.9390387535095215,0.1794111430644989,0.1670096218585968
17,4,4.4971113204956055,0.21359415352344513,0.11350001394748688
17,5,3.794881820678711,0.2248542606830597,0.25541120767593384
17,6,4.726766586303711,0.21816971898078918,0.20958296954631805
17,7,4.134600639343262,0.18886229395866394,0.20033583045005798
17,8,4.334199905395508,0.24380630254745483,0.19134767353534698
17,9,5.087913513183594,0.3107415437698364,0.26409825682640076
17,10,4.524560451507568,0.25212597846984863,0.348224937915802
17,11,4.301018238067627,0.15406534075737,0.1387830376625061
17,12,4.959928512573242,0.20116698741912842,0.27873656153678894
17,13,4.238247394561768,0.259458065032959,0.33367830514907837
17,14,4.655276298522949,0.13560178875923157,0.21438266336917877
17,15,5.1024370193481445,0.20235055685043335,0.18629729747772217
17,16,4.577094078063965,0.2793801426887512,0.1575636863708496
17,17,4.52180814743042,0.1959003508090973,0.12718996405601501
17,18,4.773002624511719,0.24730607867240906,0.18397736549377441
17,19,4.571863174438477,0.20081469416618347,0.11320812255144119
17,20,4.887156963348389,0.17356079816818237,0.1425561010837555
17,21,4.840826988220215,0.1794023960828781,0.1641625165939331
17,22,4.731179237365723,0.2617725431919098,0.14220041036605835
17,23,5.240960597991943,0.2134561538696289,0.1243809312582016
17,24,6.022676944732666,0.2640814185142517,0.12179658561944962
17,25,3.9461052417755127,0.3311012387275696,0.26135551929473877
17,26,4.248739719390869,0.31949305534362793,0.10768662393093109
17,27,4.2444939613342285,0.18593831360340118,0.12313030660152435
17,28,4.298062801361084,0.22719794511795044,0.13700741529464722
17,29,4.391937255859375,0.19941291213035583,0.12575529515743256
17,30,3.8689393997192383,0.3029962182044983,0.1663915067911148
17,31,4.521151542663574,0.3319854140281677,0.3138887584209442
17,32,4.2549262046813965,0.16065376996994019,0.12773659825325012
17,33,4.808084964752197,0.19113951921463013,0.21911963820457458
17,34,5.082281112670898,0.18319016695022583,0.13302385807037354
17,35,4.323067665100098,0.24405528604984283,0.13650727272033691
17,36,3.9992012977600098,0.21534620225429535,0.21203899383544922
17,37,5.062686920166016,0.165677011013031,0.30796200037002563
17,38,4.4315619468688965,0.2651739716529846,0.10334478318691254
17,39,4.117441177368164,0.14612963795661926,0.17260149121284485
17,40,3.8178086280822754,0.2505117952823639,0.16075974702835083
17,41,4.4364824295043945,0.20383138954639435,0.23828572034835815
17,42,4.929835319519043,0.2604703903198242,0.2331201285123825
17,43,4.965963363647461,0.24185577034950256,0.09614422917366028
17,44,5.3387370109558105,0.2624133229255676,0.09808196127414703
17,45,5.204634666442871,0.24048593640327454,0.12467747926712036
17,46,4.780092716217041,0.16855385899543762,0.2801918387413025
17,47,3.9929628372192383,0.21233759820461273,0.18363872170448303
17,48,4.990757942199707,0.179596945643425,0.10093212127685547
17,49,4.489361763000488,0.19475845992565155,0.2997690737247467
17,50,4.0312042236328125,0.2053852677345276,0.152744859457016
17,51,5.091595649719238,0.1655811220407486,0.2744232714176178
17,52,4.406952857971191,0.1171509176492691,0.18720589578151703
18,1,5.073841094970703,0.18290671706199646,0.2179347276687622
18,2,5.822995662689209,0.19142672419548035,0.13919878005981445
18,3,6.022483825683594,0.1949433535337448,0.2069399207830429
18,4,6.047558784484863,0.23179806768894196,0.2334248572587967
18,5,4.686140060424805,0.20532643795013428,0.09229514002799988
18,6,4.295541763305664,0.222230464220047,0.1656753122806549
18,7,4.662532329559326,0.29274919629096985,0.35790660977363586
18,8,3.9221529960632324,0.12902580201625824,0.25921493768692017
18,9,3.859997034072876,0.2239631563425064,0.17329846322536469
18,10,4.323477745056152,0.18601319193840027,0.10949401557445526
18,11,4.906224727630615,0.13543996214866638,0.13855476677417755
18,12,4.593301773071289,0.21155953407287598,0.29252612590789795
18,13,5.210123062133789,0.3651215136051178,0.09953640401363373
18,14,7.952086925506592,0.2930768132209778,0.34118667244911194
18,15,5.829165935516357,0.1998186707496643,0.21981076896190643
18,16,3.9543864727020264,0.24049025774002075,0.2667219936847687
18,17,4.959216594696045,0.18210867047309875,0.20988765358924866
18,18,5.8977203369140625,0.29135313630104065,0.11485705524682999
18,19,4.0937700271606445,0.19901055097579956,0.14584708213806152
18,20,4.504612922668457,0.22042883932590485,0.15568676590919495
18,21,4.3681111335754395,0.23236650228500366,0.17476104199886322
18,22,3.6019043922424316,0.2737513780593872,0.202525794506073
18,23,6.210660457611084,0.3078092038631439,0.330470472574234
18,24,4.353041648864746,0.3026982843875885,0.16545701026916504
18,25,4.7410173416137695,0.1982329785823822,0.09576922655105591
18,26,5.536667823791504,0.19449642300605774,0.24692627787590027
18,27,4.274036407470703,0.2039562314748764,0.21433594822883606
18,28,4.661961555480957,0.2696688771247864,0.14831659197807312
18,29,3.616260528564453,0.24511626362800598,0.09562431275844574
18,30,5.715709686279297,0.26472383737564087,0.13335204124450684
18,31,5.389174461364746,0.19542211294174194,0.08102629333734512
18,32,6.650925159454346,0.13684071600437164,0.20699015259742737
18,33,5.300455570220947,0.3369133472442627,0.2069627046585083
18,34,4.622349262237549,0.25186169147491455,0.1198858916759491
18,35,4.830667972564697,0.19114957749843597,0.17558470368385315
18,36,5.566566467285156,0.16012537479400635,0.14305777847766876
18,37,4.944417953491211,0.17827796936035156,0.24880261719226837
18,38,4.306506156921387,0.15638306736946106,0.23766008019447327
18,39,4.180473327636719,0.19869616627693176,0.16819681227207184
18,40,4.055012226104736,0.16763901710510254,0.15923987329006195
18,41,4.084253311157227,0.24659007787704468,0.16341185569763184
18,42,5.557323932647705,0.2080429196357727,0.1538194715976715
18,43,5.6545844078063965,0.2613714337348938,0.1227327436208725
18,44,6.451879501342773,0.21900232136249542,0.13122281432151794
18,45,4.850618362426758,0.238773912191391,0.1867162138223648
18,46,4.923032283782959,0.22677600383758545,0.17870058119297028
18,47,4.481438636779785,0.25567102432250977,0.10783472657203674
18,48,4.554181098937988,0.20252886414527893,0.23147150874137878
18,49,5.083817481994629,0.20286214351654053,0.12410256266593933
18,50,4.832756042480469,0.24718430638313293,0.18419726192951202
18,51,5.537444114685059,0.2723153829574585,0.2691223621368408
18,52,3.747237205505371,0.25502750277519226,0.45181071758270264
19,1,3.9950013160705566,0.21976947784423828,0.2226436883211136
19,2,4.116470813751221,0.20305077731609344,0.1592160016298294
19,3,5.203625202178955,0.21991631388664246,0.3432369828224182
19,4,4.8110198974609375,0.16060134768486023,0.19207993149757385
19,5,4.379810333251953,0.17953328788280487,0.13756312429904938
19,6,4.064691543579102,0.17002737522125244,0.16506250202655792
19,7,4.264004707336426,0.1604958176612854,0.22294355928897858
19,8,5.234644412994385,0.11890380084514618,0.13759636878967285
19,9,5.487104415893555,0.15169796347618103,0.1398652046918869
19,10,4.789740562438965,0.1214880421757698,0.06670619547367096
19,11,6.316322326660156,0.21232345700263977,0.17414815723896027
19,12,5.270984649658203,0.19974829256534576,0.2583712339401245
19,13,4.037672996520996,0.18527571856975555,0.10958480834960938
19,14,4.309048652648926,0.211063951253891,0.23015068471431732
19,15,5.061971664428711,0.19955681264400482,0.1030268669128418
19,16,4.694552898406982,0.20794448256492615,0.06921043246984482
19,17,4.989608287811279,0.2307632565498352,0.10619354248046875
19,18,4.103240013122559,0.27686214447021484,0.18882280588150024
19,19,5.082638740539551,0.15083430707454681,0.10438719391822815
19,20,4.4751386642456055,0.16865213215351105,0.10103189945220947
19,21,4.923736572265625,0.1734561175107956,0.06695758551359177
19,22,4.0637593269348145,0.17629268765449524,0.14980651438236237
19,23,6.395455837249756,0.24492615461349487,0.22677865624427795
19,24,4.3969902992248535,0.1619412899017334,0.22769136726856232
19,25,4.640187740325928,0.2688943147659302,0.21449539065361023
19,26,4.175555229187012,0.1963084638118744,0.2364961802959442
19,27,4.557624816894531,0.2735355496406555,0.26065921783447266
19,28,4.6410064697265625,0.2009463608264923,0.12621337175369263
19,29,4.81652307510376,0.16579413414001465,0.23426564037799835
19,30,4.852059364318848,0.1741606593132019,0.13799622654914856
19,31,5.132152080535889,0.3025512397289276,0.19748961925506592
19,32,3.851040840148926,0.21837566792964935,0.1935926079750061
19,33,4.5429487228393555,0.23054921627044678,0.1260756254196167
19,34,4.402894496917725,0.2098885178565979,0.21567463874816895
19,35,4.7392191886901855,0.16283565759658813,0.26738229393959045
19,36,4.747567653656006,0.1709432303905487,0.1574195921421051
19,37,4.7732415199279785,0.25824055075645447,0.28070712089538574
19,38,5.72910213470459,0.2360634058713913,0.1114170178771019
19,39,4.9267096519470215,0.22086626291275024,0.13634377717971802
19,40,4.683434963226318,0.20352298021316528,0.14988070726394653
19,41,5.554274082183838,0.2679864764213562,0.08246013522148132
19,42,4.411438465118408,0.22050711512565613,0.13228103518486023
19,43,5.609037399291992,0.25903984904289246,0.0787278264760971
19,44,5.932340621948242,0.2780265808105469,0.2519240379333496
19,45,3.7474207878112793,0.2682710289955139,0.39985790848731995
19,46,4.363361358642578,0.2065001130104065,0.20168918371200562
19,47,4.997941970825195,0.2770403325557709,0.20567820966243744
19,48,5.412151336669922,0.278207927942276,0.214392751455307
19,49,4.224958896636963,0.28579282760620117,0.23274901509284973
19,50,6.05959415435791,0.1819373220205307,0.08319687843322754
19,51,4.770745277404785,0.28540000319480896,0.16100133955478668
19,52,4.518316268920898,0.20216107368469238,0.32999736070632935
20,1,4.873160362243652,0.21038156747817993,0.33125078678131104
20,2,5.145524978637695,0.2069472372531891,0.39972224831581116
20,3,4.565073013305664,0.2881455719470978,0.2143065333366394
20,4,4.110223770141602,0.2167058140039444,0.1164441779255867
20,5,4.9352240562438965,0.20786170661449432,0.12152376025915146
20,6,3.9002041816711426,0.17678754031658173,0.16360604763031006
20,7,4.185966968536377,0.22456428408622742,0.3029526472091675
20,8,3.716515064239502,0.26096293330192566,0.1605508029460907
20,9,5.822516918182373,0.18032832443714142,0.2393304407596588
20,10,5.129767894744873,0.3020222783088684,0.3303884267807007
20,11,3.804089069366455,0.19870507717132568,0.1753084659576416
20,12,4.720235347747803,0.3187931180000305,0.35744911432266235
20,13,5.234546661376953,0.2108655571937561,0.1908075213432312
20,14,3.493424654006958,0.2258909046649933,0.23330295085906982
20,15,3.94629168510437,0.20869015157222748,0.15907008945941925
20,16,4.429110527038574,0.16088588535785675,0.2071732133626938
20,17,4.305012226104736,0.22056645154953003,0.35193949937820435
20,18,4.364414691925049,0.18445341289043427,0.10986568033695221
20,19,3.680699586868286,0.1933431327342987,0.10596561431884766
20,20,5.10355806350708,0.30726587772369385,0.15289609134197235
20,21,4.350224494934082,0.1791301965713501,0.13757489621639252
20,22,4.290093421936035,0.2370581030845642,0.18812623620033264
20,23,4.7412028312683105,0.21762508153915405,0.2015521377325058
20,24,4.868978500366211,0.30436065793037415,0.2869255542755127
20,25,4.699666976928711,0.2507150173187256,0.14151401817798615
20,26,5.062966346740723,0.21213151514530182,0.15412679314613342
20,27,5.185018539428711,0.16949859261512756,0.14960496127605438
20,28,4.525570869445801,0.20455311238765717,0.21749646961688995
20,29,4.666069507598877,0.20705191791057587,0.0994630753993988
20,30,4.829333305358887,0.18207316100597382,0.23369628190994263
20,31,3.7557473182678223,0.2626645565032959,0.1391342431306839
20,32,5.006201267242432,0.17438404262065887,0.11762957274913788
20,33,4.143531322479248,0.15509672462940216,0.18486160039901733
20,34,4.852725028991699,0.2421969473361969,0.13048577308654785
20,35,5.536194324493408,0.1704874038696289,0.1001133918762207
20,36,4.054658889770508,0.19255095720291138,0.19333651661872864
20,37,4.70717191696167,0.21197858452796936,0.17846372723579407
20,38,4.337698459625244,0.3209991455078125,0.1484784334897995
20,39,4.529027938842773,0.2599736154079437,0.1310543566942215
20,40,6.592196464538574,0.25956881046295166,0.1121516078710556
20,41,5.77011775970459,0.21141116321086884,0.054859843105077744
20,42,5.674785614013672,0.3031325340270996,0.1549038290977478
20,43,5.371164321899414,0.15663886070251465,0.06933817267417908
20,44,6.722578525543213,0.1397087275981903,0.22952482104301453
20,45,4.032792091369629,0.24583330750465393,0.2255714237689972
20,46,4.755195617675781,0.23477628827095032,0.173071950674057
20,47,4.254024028778076,0.16474595665931702,0.1802102029323578
20,48,4.400847434997559,0.23236292600631714,0.2367202639579773
20,49,5.58122444152832,0.2877608835697174,0.3528059422969818
20,50,4.783198356628418,0.20168690383434296,0.08104435354471207
20,51,4.695474624633789,0.2278212606906891,0.15429656207561493
20,52,4.056217670440674,0.24457436800003052,0.19896002113819122
21,1,5.387012481689453,0.22353729605674744,0.16052237153053284
21,2,4.721998691558838,0.1943962275981903,0.09939497709274292
21,3,4.997436046600342,0.17319273948669434,0.20202098786830902
21,4,5.53605318069458,0.20804846286773682,0.16859129071235657
21,5,4.760793685913086,0.32775288820266724,0.19467304646968842
21,6,4.694878578186035,0.17056867480278015,0.14661279320716858
21,7,4.539787769317627,0.22427281737327576,0.07166899740695953
21,8,4.077413558959961,0.1514870971441269,0.09328943490982056
21,9,3.940002679824829,0.1441342830657959,0.08830113708972931
21,10,4.359836578369141,0.17314420640468597,0.1756371557712555
21,11,3.75179386138916,0.2714674472808838,0.14634713530540466
21,12,4.369307994842529,0.13397863507270813,0.29452696442604065
21,13,4.908228874206543,0.12470962107181549,0.15562154352664948
21,14,4.749372482299805,0.3257575035095215,0.216135174036026
21,15,4.371662616729736,0.22781488299369812,0.21159474551677704
21,16,4.812267780303955,0.21813008189201355,0.1436404585838318
21,17,5.447535514831543,0.16819727420806885,0.1622665524482727
21,18,4.606296539306641,0.147101491689682,0.17451350390911102
21,19,4.515437602996826,0.25164932012557983,0.2831632196903229
21,20,5.210324287414551,0.19151464104652405,0.08873041719198227
21,21,5.605580806732178,0.20042721927165985,0.3276967406272888
21,22,4.17437744140625,0.2151651680469513,0.19270285964012146
21,23,5.438081741333008,0.18985149264335632,0.13996806740760803
21,24,4.630707740783691,0.11777091026306152,0.04110145568847656
21,25,4.752562046051025,0.2730894982814789,0.16437652707099915
21,26,4.801865577697754,0.2274884730577469,0.14500969648361206
21,27,4.679317951202393,0.1645793616771698,0.1753937005996704
21,28,5.43394136428833,0.25145256519317627,0.2583111524581909
21,29,4.387484550476074,0.2323550283908844,0.16247648000717163
21,30,5.846799850463867,0.24201858043670654,0.09606146812438965
21,31,4.22285795211792,0.2164255976676941,0.2333599179983139
21,32,4.031557559967041,0.21851187944412231,0.15722912549972534
21,33,5.39723539352417,0.17521917819976807,0.16837623715400696
21,34,4.772924900054932,0.19917717576026917,0.1612861007452011
21,35,4.929128170013428,0.17342641949653625,0.07045719027519226
21,36,4.225909233093262,0.2640065550804138,0.15581920742988586
21,37,5.1456170082092285,0.209605872631073,0.2754526734352112
21,38,4.546113967895508,0.22121268510818481,0.2320622354745865
21,39,4.698755264282227,0.24255609512329102,0.12842969596385956
21,40,4.2704010009765625,0.21193146705627441,0.16220374405384064
21,41,6.1158766746521,0.19849610328674316,0.13787761330604553
21,42,4.860920429229736,0.24702352285385132,0.23347248136997223
21,43,5.534157752990723,0.17255128920078278,0.2827030420303345
21,44,4.353358268737793,0.20744729042053223,0.21131494641304016
21,45,4.879094123840332,0.34708184003829956,0.34492748975753784
21,46,4.946835517883301,0.17496031522750854,0.2536826729774475
21,47,4.940366268157959,0.326288104057312,0.29876643419265747
21,48,4.53087043762207,0.3031429350376129,0.2726295292377472
21,49,5.488776206970215,0.1281619668006897,0.13305366039276123
21,50,3.7069015502929688,0.18358269333839417,0.2942429184913635
21,51,4.891107082366943,0.1609567105770111,0.18951855599880219
21,52,4.026429653167725,0.32582157850265503,0.11519300192594528
22,1,4.7000226974487305,0.2753458619117737,0.1863626390695572
22,2,4.756511688232422,0.265455037355423,0.24513471126556396
22,3,5.4199676513671875,0.20881778001785278,0.368289589881897
22,4,4.628955841064453,0.24066199362277985,0.25767046213150024
22,5,4.9598894119262695,0.2073497772216797,0.1689000427722931
22,6,4.842014312744141,0.3243018388748169,0.31581637263298035
22,7,4.04552698135376,0.21566197276115417,0.1387743353843689
22,8,3.3674941062927246,0.25139951705932617,0.21109560132026672
22,9,5.209033966064453,0.18385961651802063,0.13305708765983582
22,10,4.386240005493164,0.19351965188980103,0.1493270993232727
22,11,4.723376750946045,0.2264173924922943,0.34462395310401917
22,12,4.725683689117432,0.17218157649040222,0.16860276460647583
22,13,4.374321937561035,0.1603575199842453,0.11901634931564331
22,14,4.831315040588379,0.2945757806301117,0.11615831404924393
22,15,5.783071041107178,0.21815738081932068,0.06148187816143036
22,16,5.042618751525879,0.23199237883090973,0.20240646600723267
22,17,4.0990095138549805,0.20180264115333557,0.10870395600795746
22,18,4.0421462059021,0.23980490863323212,0.21619853377342224
22,19,3.4826431274414062,0.24619854986667633,0.1830197274684906
22,20,3.6613898277282715,0.23122692108154297,0.21997785568237305
22,21,5.055422782897949,0.19955706596374512,0.10864467173814774
22,22,5.545181751251221,0.18558433651924133,0.2834421396255493
22,23,5.631352424621582,0.19773134589195251,0.09973576664924622
22,24,4.744443893432617,0.25265657901763916,0.16446788609027863
22,25,4.781071662902832,0.1630266010761261,0.11041396856307983
22,26,4.815673828125,0.25970298051834106,0.16280294954776764
22,27,4.046462535858154,0.2270614355802536,0.1772470921278
22,28,4.503793239593506,0.19982482492923737,0.07019338011741638
22,29,4.768499374389648,0.15054066479206085,0.2070620357990265
22,30,4.201011657714844,0.15525174140930176,0.19527065753936768
22,31,4.296550750732422,0.18015792965888977,0.13226500153541565
22,32,4.943286895751953,0.14340204000473022,0.12885989248752594
22,33,4.012784957885742,0.17138822376728058,0.15467222034931183
22,34,3.9235663414001465,0.31806790828704834,0.16532953083515167
22,35,4.2126383781433105,0.1913558840751648,0.17451128363609314
22,36,4.566701889038086,0.1949387788772583,0.17886555194854736
22,37,4.353018760681152,0.1726924479007721,0.19716103374958038
22,38,3.6295619010925293,0.23241481184959412,0.1186017245054245
22,39,4.230744361877441,0.2945532500743866,0.23679563403129578
22,40,5.039141654968262,0.2366633117198944,0.11552167683839798
22,41,5.16609001159668,0.24222640693187714,0.2520691454410553
22,42,5.045931816101074,0.16722655296325684,0.18089136481285095
22,43,5.28000545501709,0.18051430583000183,0.0574045330286026
22,44,4.972497463226318,0.31064528226852417,0.18727335333824158
22,45,4.479259967803955,0.2177274525165558,0.26050183176994324
22,46,4.59518575668335,0.2895004451274872,0.25460779666900635
22,47,4.832338333129883,0.3462445139884949,0.1537766456604004
22,48,4.960562705993652,0.2543141543865204,0.14618319272994995
22,49,4.399407386779785,0.22780346870422363,0.07731462270021439
22,50,4.892928123474121,0.10898667573928833,0.26381850242614746
22,51,5.901307582855225,0.28067517280578613,0.3341696560382843
22,52,4.387781620025635,0.28120237588882446,0.4894942045211792
23,1,4.3072285652160645,0.302834153175354,0.16133816540241241
23,2,4.537118911743164,0.18929901719093323,0.26625367999076843
23,3,4.116724967956543,0.15856149792671204,0.15846982598304749
23,4,4.4482831954956055,0.14787089824676514,0.20302705466747284
23,5,3.9957962036132812,0.24915535748004913,0.14648641645908356
23,6,4.240396976470947,0.25690656900405884,0.14863409101963043
23,7,3.513190746307373,0.2743382453918457,0.10559247434139252
23,8,4.28343391418457,0.19770044088363647,0.18788759410381317
23,9,3.9985742568969727,0.22768191993236542,0.32319316267967224
23,10,4.686600208282471,0.12841486930847168,0.11303788423538208
23,11,3.810088634490967,0.14119544625282288,0.06165280193090439
23,12,4.0999555587768555,0.17301532626152039,0.18488609790802002
23,13,4.4822845458984375,0.220281720161438,0.22638002038002014
23,14,4.490550518035889,0.14290538430213928,0.1756317913532257
23,15,5.2991838455200195,0.22820907831192017,0.19848206639289856
23,16,4.873940467834473,0.2691684663295746,0.21470916271209717
23,17,4.984533309936523,0.23493839800357819,0.17369338870048523
23,18,5.199160575866699,0.18584658205509186,0.19671396911144257
23,19,5.196952819824219,0.2440432459115982,0.14299482107162476
23,20,5.143692970275879,0.2215399593114853,0.13329683244228363
23,21,4.818373680114746,0.2198415994644165,0.15477566421031952
23,22,4.683192253112793,0.23053444921970367,0.06690574437379837
23,23,4.506179332733154,0.2113785743713379,0.1406533420085907
23,24,4.172422885894775,0.12583589553833008,0.14937123656272888
23,25,4.904857635498047,0.13917574286460876,0.21141254901885986
23,26,4.815560340881348,0.3386997580528259,0.43805158138275146
23,27,4.83482551574707,0.16086506843566895,0.12254555523395538
23,28,4.4566497802734375,0.11678621172904968,0.15626412630081177
23,29,3.923707962036133,0.22953182458877563,0.16383443772792816
23,30,4.875283718109131,0.24082085490226746,0.1947970688343048
23,31,4.801537990570068,0.21088072657585144,0.21281276643276215
23,32,5.829787731170654,0.23501074314117432,0.26367658376693726
23,33,5.001835823059082,0.2416010946035385,0.19112268090248108
23,34,5.55252742767334,0.1909177303314209,0.0853293314576149
23,35,5.102634429931641,0.2255193591117859,0.21050867438316345
23,36,4.31797981262207,0.2800133228302002,0.15338259935379028
23,37,4.362090587615967,0.2412177324295044,0.21652978658676147
23,38,5.085772514343262,0.17868588864803314,0.27582648396492004
23,39,4.513994216918945,0.21648281812667847,0.08017060160636902
23,40,5.311846733093262,0.26957935094833374,0.09782226383686066
23,41,4.314274311065674,0.2685488164424896,0.34777408838272095
23,42,4.662699222564697,0.2918328046798706,0.1218462884426117
23,43,5.259909629821777,0.2115997076034546,0.18477711081504822
23,44,4.172297477722168,0.24043715000152588,0.13416579365730286
23,45,4.585925102233887,0.236511692404747,0.07634788006544113
23,46,5.478503227233887,0.180414617061615,0.09901993721723557
23,47,5.093916416168213,0.24028557538986206,0.18052947521209717
23,48,5.818410396575928,0.18548579514026642,0.18221135437488556
23,49,4.950062274932861,0.19024986028671265,0.09742230176925659
23,50,5.561847686767578,0.2630844712257385,0.1540609896183014
23,51,4.431656360626221,0.22551390528678894,0.19696547091007233
23,52,4.238651275634766,0.3470459282398224,0.38138413429260254
24,1,4.801600456237793,0.21580715477466583,0.1082056313753128
24,2,4.721786022186279,0.17781592905521393,0.09715324640274048
24,3,4.263047218322754,0.1766851842403412,0.11374589800834656
24,4,4.98159122467041,0.21749430894851685,0.22004608809947968
24,5,4.4080915451049805,0.26130402088165283,0.26135995984077454
24,6,4.177212715148926,0.21066904067993164,0.21046783030033112
24,7,5.198149681091309,0.20788408815860748,0.3031564950942993
24,8,4.131570816040039,0.1488962173461914,0.11467237025499344
24,9,4.78287410736084,0.17506054043769836,0.1783480942249298
24,10,4.508106708526611,0.17767953872680664,0.16666057705879211
24,11,4.786561965942383,0.24962982535362244,0.19924655556678772
24,12,4.739351749420166,0.1790037453174591,0.2001344859600067
24,13,4.999505996704102,0.23328188061714172,0.1489749550819397
24,14,4.436203956604004,0.2678401470184326,0.12013356387615204
24,15,5.560659885406494,0.2467917501926422,0.1310577392578125
24,16,5.303816795349121,0.2168569266796112,0.15885809063911438
24,17,4.819415092468262,0.20208288729190826,0.12281645834445953
24,18,5.046316146850586,0.2088712602853775,0.09235414862632751
24,19,4.345187664031982,0.16438958048820496,0.17798110842704773
24,20,4.019500255584717,0.20452110469341278,0.10636752843856812
24,21,5.133559226989746,0.1380024403333664,0.19496598839759827
24,22,3.8310534954071045,0.18414057791233063,0.16046369075775146
24,23,4.4308037757873535,0.12900279462337494,0.1340533196926117
24,24,4.397006511688232,0.22540631890296936,0.12413462996482849
24,25,4.440289497375488,0.29336017370224,0.18608051538467407
24,26,3.7331104278564453,0.3146911561489105,0.14699086546897888
24,27,5.866687774658203,0.24116270244121552,0.09493499994277954
24,28,5.13299560546875,0.24808518588542938,0.23717249929904938
24,29,4.246013164520264,0.17075711488723755,0.08125024288892746
24,30,5.098067283630371,0.3303847908973694,0.14471237361431122
24,31,4.230287075042725,0.1944727599620819,0.2596889138221741
24,32,4.561343193054199,0.18234901130199432,0.1356271207332611
24,33,4.652853012084961,0.15030987560749054,0.18109625577926636
24,34,4.9815545082092285,0.17411935329437256,0.05237014591693878
24,35,4.430455207824707,0.2102484256029129,0.23343250155448914
24,36,4.190706253051758,0.21275299787521362,0.1340748518705368
24,37,4.299256324768066,0.17475557327270508,0.09174427390098572
24,38,4.244774341583252,0.19655947387218475,0.23665989935398102
24,39,4.439974784851074,0.22054587304592133,0.26388654112815857
24,40,4.019737720489502,0.13936270773410797,0.11026601493358612
24,41,6.9490838050842285,0.2623751163482666,0.21346130967140198
24,42,4.202261447906494,0.20700637996196747,0.36611759662628174
24,43,6.169363975524902,0.3344135284423828,0.2720091640949249
24,44,4.330177307128906,0.23502880334854126,0.1328401267528534
24,45,4.810461044311523,0.20156098902225494,0.13062970340251923
24,46,4.12774658203125,0.18643489480018616,0.21197739243507385
24,47,4.643919944763184,0.27611467242240906,0.1684349775314331
24,48,5.355769157409668,0.1976858675479889,0.12241031229496002
24,49,4.057368755340576,0.2461690902709961,0.22967694699764252
24,50,4.453564643859863,0.2548043429851532,0.13497239351272583
24,51,4.306375980377197,0.20100829005241394,0.14633405208587646
24,52,3.869717836380005,0.1377887725830078,0.13470812141895294
25,1,4.63812255859375,0.17580899596214294,0.1722571700811386
25,2,4.738578796386719,0.16708485782146454,0.09600929915904999
25,3,4.116970062255859,0.268350213766098,0.15136563777923584
25,4,4.827761650085449,0.293973445892334,0.18640321493148804
25,5,4.253114700317383,0.1608319878578186,0.12842486798763275
25,6,4.851449489593506,0.19278141856193542,0.12876319885253906
25,7,4.465764999389648,0.2450122982263565,0.20082028210163116
25,8,4.167908668518066,0.20808938145637512,0.2612554728984833
25,9,4.039471626281738,0.16197331249713898,0.11278271675109863
25,10,3.851130723953247,0.16880425810813904,0.1260988414287567
25,11,4.521804332733154,0.13283756375312805,0.11692392826080322
25,12,4.671846866607666,0.15920335054397583,0.14131233096122742
25,13,5.265141487121582,0.1967822015285492,0.16454073786735535
25,14,4.293370246887207,0.2713862657546997,0.11494123190641403
25,15,4.215146541595459,0.15932439267635345,0.09380234777927399
25,16,5.404730319976807,0.200813889503479,0.32949379086494446
25,17,4.244554042816162,0.15865099430084229,0.10615259408950806
25,18,5.125603675842285,0.26728999614715576,0.11167560517787933
25,19,4.217672348022461,0.24769000709056854,0.150025874376297
25,20,5.562928199768066,0.19362227618694305,0.19132602214813232
25,21,4.773160934448242,0.313828706741333,0.1802765130996704
25,22,5.528363227844238,0.19188912212848663,0.09200280159711838
25,23,4.679548263549805,0.25375625491142273,0.08065713942050934
25,24,4.482510566711426,0.11496573686599731,0.14416106045246124
25,25,4.022507190704346,0.21537604928016663,0.1584470272064209
25,26,5.054842472076416,0.2790759801864624,0.13071317970752716
25,27,3.9552087783813477,0.2522130310535431,0.1310422420501709
25,28,4.46552848815918,0.17269185185432434,0.1289612054824829
25,29,3.9021129608154297,0.13650104403495789,0.15682300925254822
25,30,4.225341796875,0.18565690517425537,0.08025671541690826
25,31,3.5432772636413574,0.14982233941555023,0.0701507031917572
